category,feature,feature_url,version,support
Security,Row-Level Security,https://www.postgresql.org/docs/current/static/sql-createpolicy.html,11,yes
Security,Row-Level Security,https://www.postgresql.org/docs/current/static/sql-createpolicy.html,10,yes
Security,Row-Level Security,https://www.postgresql.org/docs/current/static/sql-createpolicy.html,9.6,yes
Security,SCRAM-SHA-256 Authentication,https://www.postgresql.org/about/featurematrix/detail/295/,13,yes
Security,SCRAM-SHA-256 Authentication,https://www.postgresql.org/about/featurematrix/detail/295/,12,yes
Security,SCRAM-SHA-256 Authentication,https://www.postgresql.org/about/featurematrix/detail/295/,11,yes
Security,SCRAM-SHA-256 Authentication,https://www.postgresql.org/about/featurematrix/detail/295/,10,yes
Security,SCRAM-SHA-256 Authentication,https://www.postgresql.org/about/featurematrix/detail/295/,9.6,no
Security,Search+bind mode operation for LDAP authentication,https://www.postgresql.org/about/featurematrix/detail/184/,13,yes
Security,Search+bind mode operation for LDAP authentication,https://www.postgresql.org/about/featurematrix/detail/184/,12,yes
Security,Search+bind mode operation for LDAP authentication,https://www.postgresql.org/about/featurematrix/detail/184/,11,yes
Security,Search+bind mode operation for LDAP authentication,https://www.postgresql.org/about/featurematrix/detail/184/,10,yes
Security,Search+bind mode operation for LDAP authentication,https://www.postgresql.org/about/featurematrix/detail/184/,9.6,yes
Security,security_barrier option on views,https://www.postgresql.org/about/featurematrix/detail/230/,13,yes
Security,security_barrier option on views,https://www.postgresql.org/about/featurematrix/detail/230/,12,yes
Security,security_barrier option on views,https://www.postgresql.org/about/featurematrix/detail/230/,11,yes
Security,security_barrier option on views,https://www.postgresql.org/about/featurematrix/detail/230/,10,yes
Security,security_barrier option on views,https://www.postgresql.org/about/featurematrix/detail/230/,9.6,yes
Security,Security Service Provider Interface (SSPI),https://www.postgresql.org/about/featurematrix/detail/108/,13,yes
Security,Security Service Provider Interface (SSPI),https://www.postgresql.org/about/featurematrix/detail/108/,12,yes
Security,Security Service Provider Interface (SSPI),https://www.postgresql.org/about/featurematrix/detail/108/,11,yes
Security,Security Service Provider Interface (SSPI),https://www.postgresql.org/about/featurematrix/detail/108/,10,yes
Security,Security Service Provider Interface (SSPI),https://www.postgresql.org/about/featurematrix/detail/108/,9.6,yes
Security,SSL certificate validation in libpq,https://www.postgresql.org/about/featurematrix/detail/144/,13,yes
Security,SSL certificate validation in libpq,https://www.postgresql.org/about/featurematrix/detail/144/,12,yes
Security,SSL certificate validation in libpq,https://www.postgresql.org/about/featurematrix/detail/144/,11,yes
Security,SSL certificate validation in libpq,https://www.postgresql.org/about/featurematrix/detail/144/,10,yes
Security,SSL certificate validation in libpq,https://www.postgresql.org/about/featurematrix/detail/144/,9.6,yes
Security,SSL client certificate authentication,https://www.postgresql.org/about/featurematrix/detail/147/,13,yes
Security,SSL client certificate authentication,https://www.postgresql.org/about/featurematrix/detail/147/,12,yes
Security,SSL client certificate authentication,https://www.postgresql.org/about/featurematrix/detail/147/,11,yes
Security,SSL client certificate authentication,https://www.postgresql.org/about/featurematrix/detail/147/,10,yes
Security,SSL client certificate authentication,https://www.postgresql.org/about/featurematrix/detail/147/,9.6,yes
Security,SSPI authentication via GSSAPI,https://www.postgresql.org/about/featurematrix/detail/203/,13,yes
Security,SSPI authentication via GSSAPI,https://www.postgresql.org/about/featurematrix/detail/203/,12,yes
Security,SSPI authentication via GSSAPI,https://www.postgresql.org/about/featurematrix/detail/203/,11,yes
Security,SSPI authentication via GSSAPI,https://www.postgresql.org/about/featurematrix/detail/203/,10,yes
Security,SSPI authentication via GSSAPI,https://www.postgresql.org/about/featurematrix/detail/203/,9.6,yes
Foreign Data Wrappers,Certificate authentication with postgres_fdw,https://www.postgresql.org/about/featurematrix/detail/339/,13,yes
Foreign Data Wrappers,Certificate authentication with postgres_fdw,https://www.postgresql.org/about/featurematrix/detail/339/,12,no
Foreign Data Wrappers,Certificate authentication with postgres_fdw,https://www.postgresql.org/about/featurematrix/detail/339/,11,no
Foreign Data Wrappers,Certificate authentication with postgres_fdw,https://www.postgresql.org/about/featurematrix/detail/339/,10,no
Foreign Data Wrappers,Certificate authentication with postgres_fdw,https://www.postgresql.org/about/featurematrix/detail/339/,9.6,no
Foreign Data Wrappers,Foreign data wrappers,https://www.postgresql.org/about/featurematrix/detail/238/,13,yes
Foreign Data Wrappers,Foreign data wrappers,https://www.postgresql.org/about/featurematrix/detail/238/,12,yes
Foreign Data Wrappers,Foreign data wrappers,https://www.postgresql.org/about/featurematrix/detail/238/,11,yes
Foreign Data Wrappers,Foreign data wrappers,https://www.postgresql.org/about/featurematrix/detail/238/,10,yes
Foreign Data Wrappers,Foreign data wrappers,https://www.postgresql.org/about/featurematrix/detail/238/,9.6,yes
Foreign Data Wrappers,Foreign Tables,https://www.postgresql.org/about/featurematrix/detail/212/,13,yes
Foreign Data Wrappers,Foreign Tables,https://www.postgresql.org/about/featurematrix/detail/212/,12,yes
Foreign Data Wrappers,Foreign Tables,https://www.postgresql.org/about/featurematrix/detail/212/,11,yes
Foreign Data Wrappers,Foreign Tables,https://www.postgresql.org/about/featurematrix/detail/212/,10,yes
Foreign Data Wrappers,Foreign Tables,https://www.postgresql.org/about/featurematrix/detail/212/,9.6,yes
Foreign Data Wrappers,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/9.5/static/sql-importforeignschema.html,13,yes
Foreign Data Wrappers,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/9.5/static/sql-importforeignschema.html,12,yes
Foreign Data Wrappers,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/9.5/static/sql-importforeignschema.html,11,yes
Foreign Data Wrappers,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/9.5/static/sql-importforeignschema.html,10,yes
Foreign Data Wrappers,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/9.5/static/sql-importforeignschema.html,9.6,yes
Foreign Data Wrappers,postgres_fdw pushdown,https://www.postgresql.org/about/featurematrix/detail/284/,13,yes
Foreign Data Wrappers,postgres_fdw pushdown,https://www.postgresql.org/about/featurematrix/detail/284/,12,yes
Foreign Data Wrappers,postgres_fdw pushdown,https://www.postgresql.org/about/featurematrix/detail/284/,11,yes
Foreign Data Wrappers,postgres_fdw pushdown,https://www.postgresql.org/about/featurematrix/detail/284/,10,yes
Foreign Data Wrappers,postgres_fdw pushdown,https://www.postgresql.org/about/featurematrix/detail/284/,9.6,yes
Foreign Data Wrappers,PostgreSQL Foreign Data Wrapper,https://www.postgresql.org/docs/current/static/postgres-fdw.html,13,yes
Foreign Data Wrappers,PostgreSQL Foreign Data Wrapper,https://www.postgresql.org/docs/current/static/postgres-fdw.html,12,yes
Foreign Data Wrappers,PostgreSQL Foreign Data Wrapper,https://www.postgresql.org/docs/current/static/postgres-fdw.html,11,yes
Foreign Data Wrappers,PostgreSQL Foreign Data Wrapper,https://www.postgresql.org/docs/current/static/postgres-fdw.html,10,yes
Foreign Data Wrappers,PostgreSQL Foreign Data Wrapper,https://www.postgresql.org/docs/current/static/postgres-fdw.html,9.6,yes
Foreign Data Wrappers,Writable Foreign Data Wrappers,https://www.postgresql.org/about/featurematrix/detail/237/,13,yes
Foreign Data Wrappers,Writable Foreign Data Wrappers,https://www.postgresql.org/about/featurematrix/detail/237/,12,yes
Foreign Data Wrappers,Writable Foreign Data Wrappers,https://www.postgresql.org/about/featurematrix/detail/237/,11,yes
Foreign Data Wrappers,Writable Foreign Data Wrappers,https://www.postgresql.org/about/featurematrix/detail/237/,10,yes
Foreign Data Wrappers,Writable Foreign Data Wrappers,https://www.postgresql.org/about/featurematrix/detail/237/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE ENABLE/DISABLE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/58/,13,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE ENABLE/DISABLE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/58/,12,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE ENABLE/DISABLE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/58/,11,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE ENABLE/DISABLE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/58/,10,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE ENABLE/DISABLE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/58/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE / ENABLE REPLICA TRIGGER/RULE,https://www.postgresql.org/docs/current/static/sql-altertable.html,13,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE / ENABLE REPLICA TRIGGER/RULE,https://www.postgresql.org/docs/current/static/sql-altertable.html,12,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE / ENABLE REPLICA TRIGGER/RULE,https://www.postgresql.org/docs/current/static/sql-altertable.html,11,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE / ENABLE REPLICA TRIGGER/RULE,https://www.postgresql.org/docs/current/static/sql-altertable.html,10,yes
"Custom Functions, Stored Procedures, & Triggers",ALTER TABLE / ENABLE REPLICA TRIGGER/RULE,https://www.postgresql.org/docs/current/static/sql-altertable.html,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",CALL syntax for executing procedures,https://www.postgresql.org/docs/11/static/sql-call.html,13,yes
"Custom Functions, Stored Procedures, & Triggers",CALL syntax for executing procedures,https://www.postgresql.org/docs/11/static/sql-call.html,12,yes
"Custom Functions, Stored Procedures, & Triggers",CALL syntax for executing procedures,https://www.postgresql.org/docs/11/static/sql-call.html,11,yes
"Custom Functions, Stored Procedures, & Triggers",CALL syntax for executing procedures,https://www.postgresql.org/docs/11/static/sql-call.html,10,no
"Custom Functions, Stored Procedures, & Triggers",CALL syntax for executing procedures,https://www.postgresql.org/docs/11/static/sql-call.html,9.6,no
"Custom Functions, Stored Procedures, & Triggers",Column level triggers,https://www.postgresql.org/about/featurematrix/detail/162/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Column level triggers,https://www.postgresql.org/about/featurematrix/detail/162/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Column level triggers,https://www.postgresql.org/about/featurematrix/detail/162/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Column level triggers,https://www.postgresql.org/about/featurematrix/detail/162/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Column level triggers,https://www.postgresql.org/about/featurematrix/detail/162/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",CREATE PROCEDURE syntax for SQL stored procedures,https://www.postgresql.org/docs/11/static/sql-createprocedure.html,13,yes
"Custom Functions, Stored Procedures, & Triggers",CREATE PROCEDURE syntax for SQL stored procedures,https://www.postgresql.org/docs/11/static/sql-createprocedure.html,12,yes
"Custom Functions, Stored Procedures, & Triggers",CREATE PROCEDURE syntax for SQL stored procedures,https://www.postgresql.org/docs/11/static/sql-createprocedure.html,11,yes
"Custom Functions, Stored Procedures, & Triggers",CREATE PROCEDURE syntax for SQL stored procedures,https://www.postgresql.org/docs/11/static/sql-createprocedure.html,10,no
"Custom Functions, Stored Procedures, & Triggers",CREATE PROCEDURE syntax for SQL stored procedures,https://www.postgresql.org/docs/11/static/sql-createprocedure.html,9.6,no
"Custom Functions, Stored Procedures, & Triggers",Event triggers,https://www.postgresql.org/about/featurematrix/detail/233/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Event triggers,https://www.postgresql.org/about/featurematrix/detail/233/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Event triggers,https://www.postgresql.org/about/featurematrix/detail/233/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Event triggers,https://www.postgresql.org/about/featurematrix/detail/233/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Event triggers,https://www.postgresql.org/about/featurematrix/detail/233/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",FILTER clause for aggregate functions,https://www.postgresql.org/about/featurematrix/detail/263/,13,yes
"Custom Functions, Stored Procedures, & Triggers",FILTER clause for aggregate functions,https://www.postgresql.org/about/featurematrix/detail/263/,12,yes
"Custom Functions, Stored Procedures, & Triggers",FILTER clause for aggregate functions,https://www.postgresql.org/about/featurematrix/detail/263/,11,yes
"Custom Functions, Stored Procedures, & Triggers",FILTER clause for aggregate functions,https://www.postgresql.org/about/featurematrix/detail/263/,10,yes
"Custom Functions, Stored Procedures, & Triggers",FILTER clause for aggregate functions,https://www.postgresql.org/about/featurematrix/detail/263/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",ORDER BY support within aggregates,https://www.postgresql.org/about/featurematrix/detail/180/,13,yes
"Custom Functions, Stored Procedures, & Triggers",ORDER BY support within aggregates,https://www.postgresql.org/about/featurematrix/detail/180/,12,yes
"Custom Functions, Stored Procedures, & Triggers",ORDER BY support within aggregates,https://www.postgresql.org/about/featurematrix/detail/180/,11,yes
"Custom Functions, Stored Procedures, & Triggers",ORDER BY support within aggregates,https://www.postgresql.org/about/featurematrix/detail/180/,10,yes
"Custom Functions, Stored Procedures, & Triggers",ORDER BY support within aggregates,https://www.postgresql.org/about/featurematrix/detail/180/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Per function GUC settings,https://www.postgresql.org/about/featurematrix/detail/20/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Per function GUC settings,https://www.postgresql.org/about/featurematrix/detail/20/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Per function GUC settings,https://www.postgresql.org/about/featurematrix/detail/20/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Per function GUC settings,https://www.postgresql.org/about/featurematrix/detail/20/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Per function GUC settings,https://www.postgresql.org/about/featurematrix/detail/20/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Per function statistics,https://www.postgresql.org/about/featurematrix/detail/141/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Per function statistics,https://www.postgresql.org/about/featurematrix/detail/141/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Per function statistics,https://www.postgresql.org/about/featurematrix/detail/141/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Per function statistics,https://www.postgresql.org/about/featurematrix/detail/141/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Per function statistics,https://www.postgresql.org/about/featurematrix/detail/141/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",RETURN QUERY EXECUTE,https://www.postgresql.org/about/featurematrix/detail/142/,13,yes
"Custom Functions, Stored Procedures, & Triggers",RETURN QUERY EXECUTE,https://www.postgresql.org/about/featurematrix/detail/142/,12,yes
"Custom Functions, Stored Procedures, & Triggers",RETURN QUERY EXECUTE,https://www.postgresql.org/about/featurematrix/detail/142/,11,yes
"Custom Functions, Stored Procedures, & Triggers",RETURN QUERY EXECUTE,https://www.postgresql.org/about/featurematrix/detail/142/,10,yes
"Custom Functions, Stored Procedures, & Triggers",RETURN QUERY EXECUTE,https://www.postgresql.org/about/featurematrix/detail/142/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",RETURNS TABLE,https://www.postgresql.org/about/featurematrix/detail/136/,13,yes
"Custom Functions, Stored Procedures, & Triggers",RETURNS TABLE,https://www.postgresql.org/about/featurematrix/detail/136/,12,yes
"Custom Functions, Stored Procedures, & Triggers",RETURNS TABLE,https://www.postgresql.org/about/featurematrix/detail/136/,11,yes
"Custom Functions, Stored Procedures, & Triggers",RETURNS TABLE,https://www.postgresql.org/about/featurematrix/detail/136/,10,yes
"Custom Functions, Stored Procedures, & Triggers",RETURNS TABLE,https://www.postgresql.org/about/featurematrix/detail/136/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level triggers,https://www.postgresql.org/about/featurematrix/detail/73/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level triggers,https://www.postgresql.org/about/featurematrix/detail/73/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level triggers,https://www.postgresql.org/about/featurematrix/detail/73/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level triggers,https://www.postgresql.org/about/featurematrix/detail/73/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level triggers,https://www.postgresql.org/about/featurematrix/detail/73/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level TRUNCATE triggers,https://www.postgresql.org/about/featurematrix/detail/128/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level TRUNCATE triggers,https://www.postgresql.org/about/featurematrix/detail/128/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level TRUNCATE triggers,https://www.postgresql.org/about/featurematrix/detail/128/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level TRUNCATE triggers,https://www.postgresql.org/about/featurematrix/detail/128/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Statement level TRUNCATE triggers,https://www.postgresql.org/about/featurematrix/detail/128/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Triggers on views,https://www.postgresql.org/about/featurematrix/detail/215/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Triggers on views,https://www.postgresql.org/about/featurematrix/detail/215/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Triggers on views,https://www.postgresql.org/about/featurematrix/detail/215/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Triggers on views,https://www.postgresql.org/about/featurematrix/detail/215/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Triggers on views,https://www.postgresql.org/about/featurematrix/detail/215/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",Variadic functions,https://www.postgresql.org/about/featurematrix/detail/137/,13,yes
"Custom Functions, Stored Procedures, & Triggers",Variadic functions,https://www.postgresql.org/about/featurematrix/detail/137/,12,yes
"Custom Functions, Stored Procedures, & Triggers",Variadic functions,https://www.postgresql.org/about/featurematrix/detail/137/,11,yes
"Custom Functions, Stored Procedures, & Triggers",Variadic functions,https://www.postgresql.org/about/featurematrix/detail/137/,10,yes
"Custom Functions, Stored Procedures, & Triggers",Variadic functions,https://www.postgresql.org/about/featurematrix/detail/137/,9.6,yes
"Custom Functions, Stored Procedures, & Triggers",WHEN clause for CREATE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/178/,13,yes
"Custom Functions, Stored Procedures, & Triggers",WHEN clause for CREATE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/178/,12,yes
"Custom Functions, Stored Procedures, & Triggers",WHEN clause for CREATE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/178/,11,yes
"Custom Functions, Stored Procedures, & Triggers",WHEN clause for CREATE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/178/,10,yes
"Custom Functions, Stored Procedures, & Triggers",WHEN clause for CREATE TRIGGER,https://www.postgresql.org/about/featurematrix/detail/178/,9.6,yes
Procedural Languages,CASE in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/130/,13,yes
Procedural Languages,CASE in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/130/,12,yes
Procedural Languages,CASE in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/130/,11,yes
Procedural Languages,CASE in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/130/,10,yes
Procedural Languages,CASE in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/130/,9.6,yes
Procedural Languages,CONTINUE statement for PL/pgSQL,https://www.postgresql.org/docs/current/plpgsql-control-structures.html#id-1.8.8.8.7.6,13,yes
Procedural Languages,CONTINUE statement for PL/pgSQL,https://www.postgresql.org/docs/current/plpgsql-control-structures.html#id-1.8.8.8.7.6,12,yes
Procedural Languages,CONTINUE statement for PL/pgSQL,https://www.postgresql.org/docs/current/plpgsql-control-structures.html#id-1.8.8.8.7.6,11,yes
Procedural Languages,CONTINUE statement for PL/pgSQL,https://www.postgresql.org/docs/current/plpgsql-control-structures.html#id-1.8.8.8.7.6,10,yes
Procedural Languages,CONTINUE statement for PL/pgSQL,https://www.postgresql.org/docs/current/plpgsql-control-structures.html#id-1.8.8.8.7.6,9.6,yes
Procedural Languages,CREATE TRANSFORM,https://www.postgresql.org/docs/9.5/static/sql-createtransform.html,13,yes
Procedural Languages,CREATE TRANSFORM,https://www.postgresql.org/docs/9.5/static/sql-createtransform.html,12,yes
Procedural Languages,CREATE TRANSFORM,https://www.postgresql.org/docs/9.5/static/sql-createtransform.html,11,yes
Procedural Languages,CREATE TRANSFORM,https://www.postgresql.org/docs/9.5/static/sql-createtransform.html,10,yes
Procedural Languages,CREATE TRANSFORM,https://www.postgresql.org/docs/9.5/static/sql-createtransform.html,9.6,yes
Procedural Languages,DO statement for pl/perl,https://www.postgresql.org/about/featurematrix/detail/186/,13,yes
Procedural Languages,DO statement for pl/perl,https://www.postgresql.org/about/featurematrix/detail/186/,12,yes
Procedural Languages,DO statement for pl/perl,https://www.postgresql.org/about/featurematrix/detail/186/,11,yes
Procedural Languages,DO statement for pl/perl,https://www.postgresql.org/about/featurematrix/detail/186/,10,yes
Procedural Languages,DO statement for pl/perl,https://www.postgresql.org/about/featurematrix/detail/186/,9.6,yes
Procedural Languages,DO statement for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/167/,13,yes
Procedural Languages,DO statement for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/167/,12,yes
Procedural Languages,DO statement for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/167/,11,yes
Procedural Languages,DO statement for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/167/,10,yes
Procedural Languages,DO statement for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/167/,9.6,yes
Procedural Languages,EXCEPTION support in PL/pgSQL,https://www.postgresql.org/about/featurematrix/detail/84/,13,yes
Procedural Languages,EXCEPTION support in PL/pgSQL,https://www.postgresql.org/about/featurematrix/detail/84/,12,yes
Procedural Languages,EXCEPTION support in PL/pgSQL,https://www.postgresql.org/about/featurematrix/detail/84/,11,yes
Procedural Languages,EXCEPTION support in PL/pgSQL,https://www.postgresql.org/about/featurematrix/detail/84/,10,yes
Procedural Languages,EXCEPTION support in PL/pgSQL,https://www.postgresql.org/about/featurematrix/detail/84/,9.6,yes
Procedural Languages,EXECUTE USING in PL/pgSQL,,13,yes
Procedural Languages,EXECUTE USING in PL/pgSQL,,12,yes
Procedural Languages,EXECUTE USING in PL/pgSQL,,11,yes
Procedural Languages,EXECUTE USING in PL/pgSQL,,10,yes
Procedural Languages,EXECUTE USING in PL/pgSQL,,9.6,yes
Procedural Languages,FOREACH IN ARRAY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/216/,13,yes
Procedural Languages,FOREACH IN ARRAY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/216/,12,yes
Procedural Languages,FOREACH IN ARRAY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/216/,11,yes
Procedural Languages,FOREACH IN ARRAY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/216/,10,yes
Procedural Languages,FOREACH IN ARRAY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/216/,9.6,yes
Procedural Languages,IN/OUT/INOUT parameters for pl/pgsql and PL/SQL,,13,yes
Procedural Languages,IN/OUT/INOUT parameters for pl/pgsql and PL/SQL,,12,yes
Procedural Languages,IN/OUT/INOUT parameters for pl/pgsql and PL/SQL,,11,yes
Procedural Languages,IN/OUT/INOUT parameters for pl/pgsql and PL/SQL,,10,yes
Procedural Languages,IN/OUT/INOUT parameters for pl/pgsql and PL/SQL,,9.6,yes
Procedural Languages,Named parameters,https://www.postgresql.org/about/featurematrix/detail/83/,13,yes
Procedural Languages,Named parameters,https://www.postgresql.org/about/featurematrix/detail/83/,12,yes
Procedural Languages,Named parameters,https://www.postgresql.org/about/featurematrix/detail/83/,11,yes
Procedural Languages,Named parameters,https://www.postgresql.org/about/featurematrix/detail/83/,10,yes
Procedural Languages,Named parameters,https://www.postgresql.org/about/featurematrix/detail/83/,9.6,yes
Procedural Languages,Non-superuser language creation,https://www.postgresql.org/about/featurematrix/detail/113/,13,yes
Procedural Languages,Non-superuser language creation,https://www.postgresql.org/about/featurematrix/detail/113/,12,yes
Procedural Languages,Non-superuser language creation,https://www.postgresql.org/about/featurematrix/detail/113/,11,yes
Procedural Languages,Non-superuser language creation,https://www.postgresql.org/about/featurematrix/detail/113/,10,yes
Procedural Languages,Non-superuser language creation,https://www.postgresql.org/about/featurematrix/detail/113/,9.6,yes
Procedural Languages,pl/pgsql installed by default,https://www.postgresql.org/about/featurematrix/detail/185/,13,yes
Procedural Languages,pl/pgsql installed by default,https://www.postgresql.org/about/featurematrix/detail/185/,12,yes
Procedural Languages,pl/pgsql installed by default,https://www.postgresql.org/about/featurematrix/detail/185/,11,yes
Procedural Languages,pl/pgsql installed by default,https://www.postgresql.org/about/featurematrix/detail/185/,10,yes
Procedural Languages,pl/pgsql installed by default,https://www.postgresql.org/about/featurematrix/detail/185/,9.6,yes
Procedural Languages,Polymorphic functions,,13,yes
Procedural Languages,Polymorphic functions,,12,yes
Procedural Languages,Polymorphic functions,,11,yes
Procedural Languages,Polymorphic functions,,10,yes
Procedural Languages,Polymorphic functions,,9.6,yes
Procedural Languages,Python 3 support for pl/python,https://www.postgresql.org/about/featurematrix/detail/187/,13,yes
Procedural Languages,Python 3 support for pl/python,https://www.postgresql.org/about/featurematrix/detail/187/,12,yes
Procedural Languages,Python 3 support for pl/python,https://www.postgresql.org/about/featurematrix/detail/187/,11,yes
Procedural Languages,Python 3 support for pl/python,https://www.postgresql.org/about/featurematrix/detail/187/,10,yes
Procedural Languages,Python 3 support for pl/python,https://www.postgresql.org/about/featurematrix/detail/187/,9.6,yes
Procedural Languages,Qualified function parameters,https://www.postgresql.org/about/featurematrix/detail/187/,13,yes
Procedural Languages,Qualified function parameters,https://www.postgresql.org/about/featurematrix/detail/187/,12,yes
Procedural Languages,Qualified function parameters,https://www.postgresql.org/about/featurematrix/detail/187/,11,yes
Procedural Languages,Qualified function parameters,https://www.postgresql.org/about/featurematrix/detail/187/,10,yes
Procedural Languages,Qualified function parameters,https://www.postgresql.org/about/featurematrix/detail/187/,9.6,yes
Procedural Languages,RETURN QUERY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/78/,13,yes
Procedural Languages,RETURN QUERY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/78/,12,yes
Procedural Languages,RETURN QUERY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/78/,11,yes
Procedural Languages,RETURN QUERY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/78/,10,yes
Procedural Languages,RETURN QUERY in pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/78/,9.6,yes
Procedural Languages,ROWS and COST specification for functions,https://www.postgresql.org/about/featurematrix/detail/14/,13,yes
Procedural Languages,ROWS and COST specification for functions,https://www.postgresql.org/about/featurematrix/detail/14/,12,yes
Procedural Languages,ROWS and COST specification for functions,https://www.postgresql.org/about/featurematrix/detail/14/,11,yes
Procedural Languages,ROWS and COST specification for functions,https://www.postgresql.org/about/featurematrix/detail/14/,10,yes
Procedural Languages,ROWS and COST specification for functions,https://www.postgresql.org/about/featurematrix/detail/14/,9.6,yes
Procedural Languages,Scrollable and updatable cursor support for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/13/,13,yes
Procedural Languages,Scrollable and updatable cursor support for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/13/,12,yes
Procedural Languages,Scrollable and updatable cursor support for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/13/,11,yes
Procedural Languages,Scrollable and updatable cursor support for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/13/,10,yes
Procedural Languages,Scrollable and updatable cursor support for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/13/,9.6,yes
